source;target;weight
455;154;28.66
455;155;80.13
455;157;50.50
455;160;54.58
455;163;76.79
455;165;73.64
455;171;10.80
455;172;55.37
455;173;38.97
455;174;55.28
455;175;35.12
455;180;54.18
455;183;68.48
455;186;56.31
455;189;74.91
455;191;39.09
455;194;15.90
455;199;26.28
455;203;12.54
455;204;97.63
455;218;69.38
455;220;31.00
455;222;13.72
455;227;80.24
455;228;15.27
455;229;32.80
455;232;34.83
455;238;92.15
455;239;60.89
455;240;16.45
455;241;24.17
455;243;43.25
455;244;53.45
455;245;28.55
455;248;17.92
455;252;57.33
455;253;45.68
455;256;20.43
455;261;79.96
455;265;44.71
455;266;61.62
455;273;59.89
455;279;86.44
455;280;15.34
455;281;41.12
455;285;9.92
455;287;97.08
455;288;50.12
455;290;13.45
455;292;20.82
455;293;33.88
455;299;14.11
455;303;83.64
455;306;17.83
455;307;99.49
455;308;98.15
455;318;47.28
455;320;92.52
455;322;68.09
455;326;73.88
455;329;52.56
455;330;58.69
455;335;98.98
455;342;67.30
455;343;66.61
455;345;54.85
455;348;99.68
455;350;89.27
455;358;56.24
455;362;8.47
455;366;84.15
455;372;13.70
455;373;64.48
455;375;41.82
455;379;43.17
455;388;51.53
455;392;43.89
455;393;38.24
455;398;67.49
455;399;34.20
455;401;9.72
455;403;49.79
455;404;38.37
455;418;98.75
455;422;88.23
455;424;67.11
455;425;71.53
455;430;98.70
455;435;89.10
455;437;60.51
455;439;85.35
455;441;50.55
455;442;40.68
455;444;94.84
455;447;2.05
455;448;99.95
455;450;73.32
455;451;35.95
455;467;77.12
455;469;97.40
455;472;99.50
455;473;52.58
455;475;1.21
455;477;7.03
455;478;7.77
455;484;68.12
455;486;2.45
455;488;76.00
455;489;78.06
455;496;36.83
456;6;7.22
456;8;25.28
456;15;53.96
456;17;58.63
456;18;55.78
456;23;26.34
456;25;43.56
456;28;30.93
456;37;72.07
456;40;71.04
456;43;10.74
456;48;25.42
456;50;6.97
456;51;59.84
456;57;3.62
456;59;70.72
456;60;81.42
456;61;35.75
456;64;18.00
456;68;33.91
456;80;76.82
456;87;74.14
456;91;9.78
456;102;43.85
456;109;15.33
456;110;84.56
456;113;40.16
456;122;20.85
456;125;35.69
456;126;33.20
456;137;65.48
456;141;65.03
456;143;99.92
456;146;97.30
456;147;95.90
456;149;79.62
456;152;55.98
456;157;80.57
456;163;25.13
456;173;86.17
456;176;61.38
456;178;44.79
456;180;14.49
456;181;33.39
456;182;15.46
456;186;20.43
456;188;82.06
456;190;83.53
456;195;27.56
456;196;19.86
456;198;50.86
456;200;13.42
456;211;76.52
456;212;28.30
456;213;93.54
456;217;16.26
456;224;75.84
456;227;45.35
456;228;69.39
456;229;81.49
456;235;20.69
456;236;55.08
456;238;92.80
456;248;56.55
456;250;19.83
456;251;89.06
456;255;65.38
456;258;20.47
456;266;81.88
456;268;95.48
456;274;25.61
456;275;60.29
456;278;65.81
456;279;82.24
456;286;34.59
456;294;65.92
456;295;32.57
456;298;36.45
456;312;31.00
456;314;43.79
456;318;44.38
456;320;59.96
456;325;4.18
456;326;87.14
456;330;70.48
456;332;57.95
456;337;35.33
456;338;7.82
456;342;9.19
456;348;68.89
456;353;95.61
456;359;27.05
456;361;90.94
456;363;20.11
456;365;18.29
456;367;14.12
456;369;7.55
456;378;65.25
456;380;52.66
456;381;41.00
456;384;88.80
456;386;58.70
456;394;85.44
456;395;24.33
456;397;19.30
456;398;90.97
456;401;69.31
456;402;91.58
456;405;29.99
456;408;47.21
456;412;45.67
456;416;21.42
456;418;88.95
456;430;45.94
456;432;97.15
456;435;86.47
456;436;2.45
456;445;15.50
456;448;72.83
456;450;10.79
456;452;14.17
456;453;26.48
456;457;75.31
456;459;68.39
456;460;17.75
456;461;89.61
456;462;38.24
456;463;39.15
456;469;84.79
456;471;82.25
456;473;18.23
456;476;3.34
456;480;70.68
456;485;62.77
456;486;59.31
456;490;37.08
456;491;45.74
456;494;18.93
457;1;12.84
457;2;29.54
457;4;3.26
457;7;4.83
457;9;86.85
457;11;73.53
457;16;76.49
457;17;82.27
457;19;37.23
457;25;98.04
457;26;92.98
457;28;15.07
457;32;76.39
457;36;50.33
457;42;1.53
457;48;36.65
457;50;50.69
457;51;35.55
457;61;25.75
457;62;77.21
457;63;25.24
457;64;58.81
457;67;9.59
457;71;9.41
457;78;48.56
457;80;88.51
457;81;39.01
457;83;85.80
457;86;68.44
457;91;57.93
457;93;27.99
457;99;31.61
457;102;51.30
457;104;97.23
457;106;9.42
457;108;55.83
457;109;1.82
457;110;14.77
457;111;31.94
457;114;74.53
457;115;13.64
457;120;72.45
457;121;50.16
457;123;39.15
457;129;54.95
457;130;86.46
457;133;55.67
457;134;64.79
457;140;61.15
457;141;28.75
457;147;32.92
457;151;48.22
457;154;16.70
457;156;12.46
457;159;89.81
457;166;29.03
457;173;23.29
457;185;20.25
457;188;42.36
457;190;81.11
457;195;77.70
457;200;79.51
457;201;14.00
457;202;1.14
457;207;20.73
457;209;4.34
457;211;28.98
457;213;85.04
457;216;23.32
457;219;72.02
457;222;95.21
457;226;86.35
457;229;43.59
457;231;60.43
457;232;97.38
457;234;22.98
457;237;61.38
457;238;25.62
457;240;32.48
457;242;92.51
457;249;7.24
457;251;64.96
457;260;26.08
457;263;67.87
457;265;96.03
457;266;91.20
457;267;48.10
457;268;53.00
457;270;75.25
457;283;66.20
457;290;36.09
457;291;20.99
457;292;19.04
457;294;27.79
457;295;14.55
457;301;70.87
457;302;99.64
457;305;55.38
457;307;54.36
457;318;27.48
457;319;60.76
457;322;92.65
457;324;57.85
457;329;49.04
457;331;52.62
457;340;92.63
457;341;67.14
457;342;81.52
457;343;66.62
457;344;38.13
457;349;2.96
457;351;55.35
457;353;27.83
457;360;71.03
457;362;60.92
457;364;12.04
457;365;43.53
457;367;96.98
457;368;26.82
457;376;8.40
457;380;49.80
457;384;55.43
457;386;35.59
457;389;47.69
457;392;90.97
457;393;28.28
457;394;50.58
457;399;12.95
457;401;34.31
457;413;96.67
457;417;66.08
457;418;13.51
457;419;48.29
457;426;4.30
457;428;41.82
457;436;80.69
457;440;24.13
457;444;25.27
457;445;3.21
457;449;43.94
457;454;27.26
457;456;75.31
457;458;28.42
457;460;24.41
457;461;6.48
457;466;90.00
457;467;73.31
457;471;89.82
457;472;88.27
457;473;86.74
457;477;52.00
457;480;58.08
457;482;57.96
457;483;19.16
457;484;64.16
457;486;71.46
457;488;22.36
457;491;50.68
457;493;79.92
457;495;29.01
457;496;25.50
457;499;63.40
458;8;15.31
458;10;28.34
458;11;51.41
458;13;63.45
458;16;5.77
458;29;53.95
458;33;75.13
458;34;19.69
458;42;95.85
458;43;5.64
458;49;42.04
458;50;96.93
458;53;66.43
458;59;72.41
458;62;64.01
458;68;68.87
458;70;82.37
458;74;93.90
458;75;22.67
458;76;17.32
458;77;33.48
458;80;49.96
458;81;56.57
458;84;80.30
458;85;39.56
458;86;61.31
458;88;42.14
458;89;92.59
458;90;99.61
458;92;21.12
458;93;82.10
458;95;53.39
458;101;67.62
458;102;4.54
458;103;45.15
458;110;72.91
458;115;71.46
458;118;38.44
458;120;50.18
458;121;22.08
458;124;21.69
458;125;70.29
458;126;36.67
458;127;94.99
458;132;65.88
458;136;62.17
458;137;82.99
458;140;18.78
458;143;91.53
458;145;67.99
458;146;18.00
458;149;80.75
458;150;28.83
458;153;79.62
458;154;9.37
458;155;16.34
458;157;20.09
458;160;77.57
458;161;5.03
458;163;20.37
458;165;54.33
458;168;23.46
458;176;38.91
458;178;11.54
458;183;53.00
458;186;41.79
458;189;49.91
458;193;77.87
458;195;30.72
458;200;11.07
458;210;93.23
458;211;2.78
458;214;55.75
458;219;81.64
458;243;17.89
458;244;95.05
458;246;53.36
458;247;89.52
458;249;43.05
458;250;12.49
458;255;81.25
458;257;68.93
458;258;8.89
458;265;27.33
458;269;49.08
458;272;90.70
458;275;63.25
458;276;58.70
458;277;32.95
458;281;54.08
458;284;10.20
458;287;52.94
458;288;79.94
458;294;82.51
458;295;93.64
458;297;68.95
458;301;20.03
458;304;82.19
458;305;44.18
458;307;89.20
458;308;9.71
458;310;52.26
458;322;65.87
458;323;12.46
458;324;48.25
458;336;32.97
458;344;81.69
458;351;95.65
458;352;45.00
458;353;37.79
458;360;61.76
458;364;79.49
458;366;56.38
458;371;54.76
458;377;3.56
458;385;57.53
458;392;56.96
458;397;60.78
458;403;89.62
458;404;26.42
458;406;56.70
458;409;15.69
458;410;9.10
458;422;80.26
458;423;29.19
458;424;51.28
458;427;52.68
458;428;66.17
458;434;67.66
458;445;28.56
458;451;65.23
458;457;28.42
458;466;53.18
458;474;47.16
458;478;72.74
458;479;25.24
458;485;59.36
458;486;10.29
458;492;96.83
458;493;71.02
458;499;61.25
459;1;75.49
459;2;63.31
459;9;80.00
459;10;58.40
459;12;92.17
459;13;97.07
459;14;51.24
459;17;47.58
459;18;25.82
459;21;28.19
459;24;24.36
459;33;57.97
459;37;18.15
459;38;48.39
459;39;90.35
459;40;67.00
459;41;60.27
459;43;64.15
459;44;55.37
459;46;18.86
459;49;52.15
459;52;37.37
459;53;32.55
459;57;11.04
459;74;61.52
459;76;10.75
459;78;39.01
459;81;5.62
459;82;22.27
459;83;97.98
459;92;56.65
459;93;98.18
459;97;63.59
459;98;92.15
459;108;36.71
459;110;50.53
459;114;8.29
459;115;75.70
459;118;77.81
459;119;36.10
459;120;79.58
459;132;68.72
459;135;59.70
459;136;40.26
459;140;76.28
459;144;13.70
459;146;47.91
459;168;57.98
459;170;59.28
459;172;44.67
459;173;12.38
459;174;27.19
459;175;46.02
459;177;37.34
459;182;61.52
459;188;42.54
459;189;73.71
459;191;40.35
459;195;70.81
459;205;98.07
459;206;87.92
459;208;62.18
459;210;56.39
459;211;98.70
459;212;8.71
459;223;98.28
459;224;71.00
459;228;22.79
459;241;20.41
459;242;68.96
459;246;92.56
459;247;83.28
459;248;51.34
459;253;69.61
459;254;76.17
459;256;76.98
459;257;86.29
459;268;47.21
459;269;52.88
459;270;90.97
459;280;99.21
459;285;2.78
459;288;48.07
459;290;16.67
459;299;85.02
459;301;39.14
459;304;60.44
459;309;49.36
459;316;62.35
459;319;46.75
459;328;37.67
459;332;8.09
459;334;79.02
459;344;52.26
459;351;85.68
459;352;42.37
459;357;9.14
459;361;53.81
459;363;93.56
459;365;78.57
459;368;34.37
459;372;19.96
459;376;31.75
459;377;25.22
459;391;30.08
459;392;28.12
459;395;41.65
459;396;36.30
459;400;37.40
459;401;24.01
459;403;54.81
459;404;97.23
459;405;48.53
459;407;27.11
459;410;66.44
459;417;67.54
459;418;53.16
459;423;66.74
459;431;1.09
459;434;94.67
459;435;92.81
459;437;81.62
459;438;81.87
459;447;57.72
459;448;43.45
459;454;99.84
459;456;68.39
459;462;67.50
459;472;86.74
459;473;20.96
459;474;25.07
459;475;97.87
459;478;61.00
459;488;59.70
459;489;31.43
459;490;16.72
459;492;1.41
459;494;94.22
459;497;39.15
459;498;51.95
459;499;63.27
460;8;20.67
460;9;77.61
460;10;8.52
460;15;26.89
460;19;20.94
460;21;62.55
460;30;31.34
460;39;11.33
460;42;80.36
460;47;22.80
460;48;28.27
460;50;25.79
460;51;97.72
460;52;34.92
460;55;85.44
460;59;73.62
460;60;24.17
460;61;70.61
460;65;52.29
460;69;12.21
460;71;97.39
460;76;24.60
460;79;74.88
460;84;30.89
460;89;60.10
460;96;62.34
460;97;36.81
460;104;92.36
460;107;89.28
460;110;86.89
460;116;32.37
460;117;86.80
460;122;60.15
460;125;77.74
460;128;71.51
460;129;91.50
460;130;68.62
460;132;28.64
460;133;15.66
460;135;94.00
460;136;21.33
460;141;88.87
460;144;30.92
460;145;92.67
460;147;42.05
460;148;14.01
460;150;66.44
460;151;44.66
460;152;74.99
460;153;31.85
460;157;87.54
460;161;44.10
460;162;86.67
460;163;60.47
460;164;23.39
460;171;15.29
460;180;97.54
460;185;10.30
460;186;43.26
460;191;22.23
460;193;32.98
460;195;91.81
460;200;3.32
460;201;48.07
460;203;83.48
460;205;21.26
460;209;93.09
460;215;81.38
460;219;67.85
460;222;43.92
460;228;42.76
460;229;10.81
460;230;55.91
460;231;2.34
460;232;35.93
460;234;10.18
460;237;76.86
460;239;6.90
460;243;50.50
460;244;43.91
460;246;63.47
460;255;47.59
460;261;60.37
460;262;45.90
460;269;32.59
460;272;54.70
460;274;79.57
460;275;32.17
460;276;47.83
460;285;11.68
460;286;97.38
460;290;15.70
460;294;7.56
460;301;12.16
460;302;63.61
460;305;93.64
460;312;98.24
460;315;7.22
460;316;32.87
460;327;31.43
460;328;9.39
460;331;79.15
460;335;74.83
460;338;38.65
460;340;88.55
460;344;32.81
460;348;2.17
460;358;72.23
460;363;48.28
460;365;71.27
460;370;17.85
460;373;50.75
460;378;97.72
460;379;23.95
460;384;74.47
460;388;97.01
460;390;88.88
460;397;30.62
460;398;98.05
460;401;76.85
460;403;7.91
460;407;91.90
460;408;91.57
460;411;54.58
460;417;90.28
460;420;34.82
460;421;31.11
460;422;47.23
460;426;64.59
460;435;96.77
460;436;84.72
460;437;69.14
460;438;23.30
460;439;51.27
460;440;29.00
460;443;37.58
460;445;27.43
460;447;78.06
460;451;72.62
460;453;51.32
460;456;17.75
460;457;24.41
460;462;9.16
460;463;17.81
460;465;14.33
460;466;67.86
460;467;40.73
460;474;10.00
460;475;63.12
460;478;48.97
460;482;37.16
460;488;65.07
460;491;43.86
460;497;54.64
460;498;66.11
460;499;30.56
461;6;10.93
461;7;92.33
461;8;86.44
461;10;71.29
461;11;97.57
461;16;25.29
461;18;24.60
461;20;12.59
461;21;73.48
461;23;41.39
461;26;62.48
461;31;18.04
461;34;42.39
461;36;17.36
461;41;12.64
461;43;87.91
461;47;31.03
461;50;87.09
461;54;36.17
461;57;28.62
461;59;4.74
461;64;73.60
461;66;88.61
461;67;28.22
461;69;9.00
461;72;23.96
461;89;49.32
461;90;43.18
461;94;43.08
461;96;53.65
461;101;3.03
461;108;58.94
461;109;7.58
461;112;63.65
461;114;62.94
461;124;42.18
461;127;14.24
461;128;58.21
461;137;76.74
461;138;83.07
461;143;33.43
461;148;81.86
461;149;30.79
461;150;97.48
461;153;47.99
461;158;94.82
461;170;71.52
461;173;25.56
461;178;77.56
461;187;12.05
461;188;46.38
461;190;30.38
461;195;94.21
461;196;33.20
461;200;9.97
461;209;29.30
461;212;4.00
461;221;52.08
461;225;61.09
461;226;66.67
461;230;95.88
461;235;23.07
461;239;65.13
461;241;42.91
461;242;56.56
461;252;47.05
461;256;85.43
461;258;65.46
461;259;56.50
461;261;30.85
461;268;62.76
461;270;80.51
461;278;60.95
461;286;93.65
461;289;87.16
461;292;77.95
461;297;51.51
461;298;82.45
461;304;61.35
461;308;22.34
461;315;2.55
461;318;96.88
461;323;85.41
461;324;9.68
461;326;41.27
461;335;58.51
461;336;92.36
461;344;89.89
461;345;27.11
461;358;56.77
461;365;80.71
461;368;91.30
461;369;10.69
461;370;80.72
461;371;2.97
461;375;21.41
461;376;20.74
461;379;30.69
461;380;47.18
461;389;39.50
461;393;72.80
461;398;28.47
461;399;82.49
461;401;45.33
461;402;75.43
461;409;59.83
461;411;45.90
461;417;20.19
461;424;8.03
461;427;46.15
461;435;87.01
461;436;48.26
461;441;68.30
461;444;47.25
461;451;66.90
461;452;59.03
461;456;89.61
461;457;6.48
461;463;98.44
461;465;59.90
461;466;48.71
461;477;13.64
461;479;58.28
461;480;17.68
461;484;10.39
461;490;96.62
461;493;11.29
462;10;75.31
462;11;92.63
462;17;18.65
462;20;90.85
462;21;20.66
462;23;2.83
462;26;4.92
462;35;33.89
462;38;18.25
462;42;42.05
462;49;47.30
462;51;46.88
462;53;22.97
462;55;9.59
462;57;50.59
462;59;65.00
462;62;34.81
462;65;85.23
462;67;20.45
462;68;52.33
462;72;3.32
462;74;70.35
462;75;74.57
462;78;97.29
462;83;97.06
462;91;97.23
462;98;3.73
462;100;84.54
462;101;34.26
462;102;69.22
462;103;34.87
462;105;15.07
462;110;61.11
462;111;82.49
462;120;61.75
462;122;17.19
462;126;76.92
462;127;61.48
462;130;6.82
462;131;26.09
462;133;20.74
462;137;68.22
462;140;89.42
462;141;2.06
462;143;80.73
462;145;33.32
462;150;55.65
462;151;89.54
462;152;26.95
462;153;49.53
462;156;11.84
462;160;75.65
462;162;55.49
462;163;33.23
462;174;69.48
462;176;5.79
462;177;43.32
462;178;12.13
462;179;52.88
462;191;75.54
462;192;86.96
462;195;80.98
462;199;45.14
462;201;2.95
462;204;37.07
462;205;83.54
462;209;13.94
462;212;46.17
462;216;18.21
462;221;40.32
462;224;21.73
462;225;77.79
462;227;9.65
462;228;55.60
462;231;89.79
462;233;93.44
462;235;32.52
462;239;33.01
462;243;73.51
462;248;7.88
462;252;85.18
462;254;90.52
462;258;20.84
462;260;15.66
462;263;83.77
462;270;83.95
462;281;28.50
462;282;22.82
462;283;71.82
462;292;17.88
462;298;86.47
462;299;79.31
462;301;95.67
462;303;13.22
462;304;41.05
462;305;89.44
462;313;87.98
462;315;15.97
462;319;15.64
462;320;9.93
462;322;15.99
462;325;12.51
462;328;14.01
462;333;27.45
462;336;3.49
462;342;75.28
462;345;20.88
462;351;23.26
462;352;41.05
462;354;72.71
462;355;48.81
462;356;76.34
462;357;68.68
462;360;17.55
462;362;74.10
462;365;37.55
462;372;1.43
462;386;6.34
462;387;44.69
462;389;19.75
462;393;70.81
462;394;82.95
462;397;93.79
462;398;75.87
462;399;31.62
462;405;46.73
462;406;5.41
462;412;33.87
462;415;88.58
462;431;5.75
462;435;74.80
462;439;51.27
462;440;17.42
462;441;67.37
462;442;84.41
462;443;49.22
462;449;24.12
462;450;24.32
462;453;86.00
462;456;38.24
462;459;67.50
462;460;9.16
462;463;16.64
462;465;14.41
462;467;4.01
462;469;8.93
462;476;73.83
462;477;52.05
462;479;42.49
462;483;87.89
462;486;15.53
462;488;25.35
463;1;9.72
463;2;35.30
463;28;47.85
463;29;35.77
463;32;32.67
463;37;49.65
463;39;3.13
463;41;4.02
463;43;84.83
463;46;41.22
463;52;38.01
463;56;95.57
463;57;16.22
463;60;52.78
463;64;32.80
463;65;60.99
463;67;65.20
463;73;34.67
463;76;11.55
463;77;50.96
463;79;24.23
463;81;95.03
463;87;82.83
463;90;68.39
463;95;66.60
463;107;44.78
463;108;51.66
463;113;43.42
463;117;47.10
463;121;83.54
463;123;22.63
463;126;93.49
463;127;87.72
463;128;13.67
463;132;89.57
463;138;12.21
463;139;61.18
463;140;36.23
463;144;5.02
463;145;14.55
463;148;10.20
463;152;75.13
463;155;99.60
463;157;29.77
463;158;53.43
463;162;12.04
463;165;1.85
463;166;53.57
463;167;60.82
463;171;95.53
463;172;38.58
463;178;44.99
463;179;18.22
463;188;75.19
463;191;52.29
463;195;61.53
463;197;28.65
463;198;13.71
463;202;32.91
463;203;18.01
463;204;94.01
463;211;98.29
463;215;19.69
463;217;94.75
463;219;97.06
463;221;43.40
463;223;40.86
463;224;81.80
463;227;95.18
463;228;94.30
463;232;78.45
463;233;70.82
463;237;69.14
463;238;8.41
463;246;25.28
463;252;80.89
463;256;57.05
463;257;16.71
463;264;73.83
463;266;87.65
463;268;21.14
463;271;35.15
463;272;99.66
463;273;40.31
463;276;18.66
463;281;26.45
463;282;27.86
463;284;78.09
463;285;53.38
463;286;69.42
463;289;14.93
463;310;40.14
463;311;67.16
463;312;76.05
463;315;77.90
463;317;8.74
463;321;45.20
463;322;56.57
463;323;16.40
463;324;35.24
463;325;93.54
463;326;72.49
463;330;92.26
463;332;47.35
463;335;27.56
463;337;10.40
463;340;7.75
463;344;60.69
463;346;52.40
463;350;97.51
463;352;14.36
463;356;42.52
463;362;9.18
463;363;34.73
463;365;1.06
463;367;85.39
463;368;73.28
463;371;72.50
463;375;57.56
463;379;51.37
463;381;80.27
463;383;24.97
463;386;41.00
463;388;7.50
463;390;26.89
463;393;51.01
463;394;93.36
463;396;52.17
463;397;6.67
463;400;41.17
463;410;95.07
463;413;87.10
463;414;24.76
463;415;35.99
463;416;10.93
463;417;76.37
463;418;3.58
463;422;29.54
463;424;10.05
463;432;22.81
463;436;63.92
463;446;41.97
463;447;95.91
463;450;86.94
463;456;39.15
463;460;17.81
463;461;98.44
463;462;16.64
463;466;29.07
463;470;5.08
463;471;79.99
463;472;36.48
463;473;26.73
463;476;85.74
463;480;58.01
463;488;79.55
463;489;51.84
463;493;21.16
463;498;14.92
463;499;20.18
464;9;74.81
464;17;64.32
464;18;61.97
464;19;99.48
464;21;22.74
464;23;94.71
464;24;93.15
464;27;47.76
464;29;49.06
464;36;51.33
464;37;44.60
464;39;8.33
464;40;62.48
464;45;23.86
464;49;79.78
464;52;57.47
464;63;82.34
464;67;11.60
464;74;84.89
464;82;26.29
464;83;75.59
464;85;86.30
464;90;3.59
464;93;84.09
464;94;76.31
464;102;24.28
464;104;38.72
464;105;26.98
464;108;51.86
464;109;61.49
464;112;52.41
464;119;31.53
464;122;46.97
464;127;83.21
464;128;49.81
464;137;30.21
464;140;83.29
464;141;41.26
464;142;94.56
464;145;58.70
464;146;32.74
464;148;29.26
464;151;67.02
464;152;50.31
464;154;27.40
464;162;91.20
464;165;37.73
464;180;98.05
464;185;7.47
464;187;72.19
464;188;7.70
464;192;1.60
464;194;31.50
464;197;56.59
464;207;17.19
464;209;10.57
464;213;31.31
464;218;85.12
464;219;53.35
464;220;67.99
464;224;59.27
464;231;91.77
464;245;53.36
464;248;32.01
464;256;82.87
464;257;3.49
464;259;39.35
464;264;73.81
464;281;86.37
464;284;2.68
464;286;1.64
464;289;86.28
464;291;59.82
464;292;93.76
464;296;76.12
464;297;78.71
464;300;64.35
464;305;5.83
464;307;56.39
464;313;6.24
464;315;19.35
464;317;4.24
464;323;41.77
464;325;50.78
464;329;89.82
464;340;48.43
464;341;5.16
464;343;73.69
464;344;62.54
464;348;35.74
464;350;8.80
464;352;38.11
464;359;97.24
464;361;30.20
464;362;67.51
464;367;60.94
464;368;52.64
464;372;16.16
464;374;92.78
464;380;37.75
464;384;84.35
464;390;84.49
464;392;55.34
464;394;67.61
464;400;72.96
464;401;5.33
464;403;69.00
464;408;7.04
464;413;77.77
464;415;42.18
464;422;43.41
464;424;76.77
464;436;36.09
464;437;20.99
464;439;58.55
464;441;9.87
464;442;38.24
464;447;19.29
464;452;21.28
464;453;43.60
464;466;36.13
464;470;39.98
464;471;31.54
464;475;92.01
464;488;51.08
464;489;95.83
464;496;93.92
464;497;84.53
464;498;10.87
465;2;25.77
465;3;65.37
465;9;14.37
465;14;59.59
465;17;89.34
465;22;53.33
465;23;43.03
465;24;61.90
465;25;3.27
465;26;66.66
465;28;38.76
465;32;53.84
465;36;8.10
465;37;87.55
465;41;98.56
465;46;89.30
465;47;28.38
465;48;35.29
465;52;7.15
465;55;98.47
465;56;71.81
465;58;84.53
465;61;17.48
465;68;5.36
465;70;82.07
465;71;68.59
465;79;5.80
465;80;82.67
465;82;48.47
465;85;82.18
465;93;31.37
465;94;36.54
465;105;73.88
465;106;72.31
465;113;20.20
465;114;79.82
465;119;12.80
465;120;50.23
465;126;74.46
465;128;38.59
465;130;48.03
465;132;56.16
465;133;62.20
465;135;95.05
465;142;45.48
465;144;57.98
465;146;55.99
465;147;32.31
465;155;72.84
465;159;45.44
465;160;40.49
465;161;95.76
465;166;27.62
465;168;48.64
465;173;45.17
465;174;10.38
465;178;38.47
465;180;60.03
465;186;88.34
465;188;81.73
465;189;64.11
465;194;4.13
465;195;85.40
465;199;75.92
465;202;33.81
465;206;76.03
465;209;95.08
465;211;46.49
465;216;7.34
465;219;53.83
465;231;99.94
465;237;58.81
465;239;62.55
465;240;18.20
465;241;10.96
465;242;45.93
465;244;61.99
465;249;99.04
465;256;32.04
465;259;36.30
465;260;72.95
465;263;93.88
465;272;38.46
465;277;70.95
465;280;93.77
465;285;79.61
465;286;57.22
465;290;91.09
465;291;59.04
465;294;34.71
465;300;80.83
465;301;28.63
465;306;87.96
465;307;65.85
465;309;44.58
465;312;35.54
465;314;37.06
465;318;34.37
465;319;59.21
465;320;75.46
465;323;56.35
465;324;89.68
465;326;88.18
465;328;66.36
465;329;69.60
465;331;52.28
465;334;71.98
465;336;41.57
465;339;91.65
465;345;69.14
465;348;63.03
465;350;36.50
465;351;43.27
465;365;18.56
465;366;63.61
465;375;71.91
465;376;19.04
465;381;93.40
465;383;45.79
465;384;88.75
465;389;55.22
465;397;59.98
465;400;91.62
465;401;50.48
465;402;92.43
465;404;47.07
465;408;21.63
465;409;76.17
465;411;40.22
465;414;7.72
465;415;44.45
465;416;58.61
465;420;29.55
465;423;32.95
465;431;26.72
465;434;63.31
465;438;83.34
465;441;28.45
465;450;42.26
465;451;58.20
465;452;64.83
465;454;21.67
465;460;14.33
465;461;59.90
465;462;14.41
465;466;98.81
465;468;1.69
465;469;57.25
465;470;87.70
465;473;80.76
465;478;68.77
465;479;63.56
465;488;75.34
465;493;53.83
465;494;14.90
465;495;74.42
465;498;28.51
465;499;62.72
466;4;83.71
466;10;70.18
466;12;51.38
466;16;81.91
466;22;5.66
466;27;85.22
466;29;93.18
466;30;47.29
466;36;67.47
466;41;57.50
466;44;90.13
466;45;75.75
466;47;89.52
466;50;70.55
466;56;13.05
466;58;48.32
466;64;96.62
466;65;49.35
466;69;63.92
466;79;54.25
466;80;30.92
466;81;38.14
466;82;96.87
466;85;49.88
466;87;7.54
466;103;54.91
466;104;44.69
466;106;96.93
466;108;49.66
466;121;15.66
466;125;65.55
466;126;38.20
466;127;20.14
466;130;13.22
466;134;93.50
466;135;19.13
466;137;58.40
466;141;69.27
466;147;94.19
466;149;53.51
466;153;30.77
466;157;77.72
466;160;43.01
466;162;40.57
466;164;32.90
466;165;40.12
466;167;46.22
466;170;3.84
466;174;43.46
466;175;86.80
466;177;23.19
466;182;96.97
466;184;16.46
466;186;92.59
466;191;33.47
466;198;12.91
466;199;43.50
466;201;36.47
466;202;22.67
466;208;83.54
466;210;50.67
466;211;73.64
466;212;43.86
466;215;6.31
466;217;86.35
466;220;65.28
466;221;10.28
466;226;67.65
466;227;70.65
466;231;17.84
466;232;19.79
466;235;38.56
466;237;59.81
466;238;94.50
466;241;90.22
466;244;9.62
466;246;57.03
466;248;68.87
466;249;6.03
466;251;68.65
466;252;24.78
466;255;16.11
466;257;81.38
466;258;41.40
466;259;94.53
466;267;47.39
466;268;95.43
466;274;63.80
466;277;75.98
466;278;21.63
466;281;24.10
466;283;85.99
466;286;3.07
466;287;64.01
466;290;83.71
466;292;76.11
466;294;97.12
466;300;57.61
466;304;17.81
466;306;52.18
466;308;8.15
466;310;63.16
466;318;85.88
466;319;94.30
466;324;69.94
466;325;38.56
466;330;45.61
466;333;34.41
466;335;82.02
466;339;27.92
466;344;1.93
466;348;38.07
466;351;77.90
466;352;24.84
466;357;92.73
466;358;99.37
466;361;7.17
466;364;24.61
466;367;29.60
466;368;2.75
466;369;46.39
466;372;36.17
466;373;29.23
466;379;91.15
466;380;59.69
466;385;87.34
466;388;65.49
466;395;58.63
466;410;10.01
466;415;73.08
466;420;72.60
466;422;45.64
466;426;66.22
466;427;47.44
466;428;58.28
466;437;62.34
466;438;91.19
466;444;23.03
466;446;93.09
466;451;33.12
466;452;89.08
466;457;90.00
466;458;53.18
466;460;67.86
466;461;48.71
466;463;29.07
466;464;36.13
466;465;98.81
466;468;10.87
466;470;51.25
466;472;9.31
466;473;35.67
466;476;28.46
466;477;21.50
466;487;87.06
466;489;41.85
466;490;25.05
466;493;94.74
466;494;37.24
467;0;43.89
467;1;37.84
467;7;71.28
467;8;74.18
467;11;89.79
467;12;75.42
467;13;56.13
467;18;67.21
467;20;50.74
467;23;74.66
467;37;12.31
467;39;50.06
467;44;80.32
467;48;80.99
467;53;97.34
467;56;13.26
